idproduto,referencia,curva_abc,ano,mes,qtd
31368,403300,D,2026,8,16
31368,403300,D,2026,9,24
31368,403300,D,2026,10,24
31368,403300,D,2026,11,16
31375,402102,C,2026,7,38
31375,402102,C,2026,8,35
31375,402102,C,2026,9,51
31375,402102,C,2026,10,50
31375,402102,C,2026,11,33
31376,401309,C,2026,7,25
31376,401309,C,2026,8,23
31376,401309,C,2026,9,34
31376,401309,C,2026,10,33
31376,401309,C,2026,11,22
31379,302000,B,2026,7,30
31379,302000,B,2026,8,25
31379,302000,B,2026,9,53
31379,302000,B,2026,10,75
31379,302000,B,2026,11,29
31380,302003,A,2026,7,47
31380,302003,A,2026,8,66
31380,302003,A,2026,9,84
31380,302003,A,2026,10,71
31380,302003,A,2026,11,58
31381,302003,A,2026,7,40
31381,302003,A,2026,8,36
31381,302003,A,2026,9,55
31381,302003,A,2026,10,62
31381,302003,A,2026,11,41
31388,501700,B,2026,7,34
31388,501700,B,2026,8,47
31388,501700,B,2026,9,56
31388,501700,B,2026,10,39
31388,501700,B,2026,11,38
31389,501700,B,2026,7,37
31389,501700,B,2026,8,56
31389,501700,B,2026,9,138
31389,501700,B,2026,10,51
31389,501700,B,2026,11,40
31943,506643,C,2026,7,9
31943,506643,C,2026,8,3
31943,506643,C,2026,9,6
31943,506643,C,2026,10,0
31943,506643,C,2026,11,0
31944,506643,C,2026,7,16
31944,506643,C,2026,8,6
31944,506643,C,2026,9,12
31944,506643,C,2026,10,0
31944,506643,C,2026,11,0
31945,506643,C,2026,7,15
31945,506643,C,2026,8,6
31945,506643,C,2026,9,11
31945,506643,C,2026,10,0
31945,506643,C,2026,11,0
31946,506643,C,2026,7,10
31946,506643,C,2026,8,4
31946,506643,C,2026,9,7
31946,506643,C,2026,10,0
31946,506643,C,2026,11,0
32057,501302,B,2026,7,71
32057,501302,B,2026,8,55
32057,501302,B,2026,9,65
32057,501302,B,2026,10,44
32057,501302,B,2026,11,38
32058,501302,B,2026,7,80
32058,501302,B,2026,8,57
32058,501302,B,2026,9,73
32058,501302,B,2026,10,59
32058,501302,B,2026,11,46
32059,501302,B,2026,7,71
32059,501302,B,2026,8,42
32059,501302,B,2026,9,61
32059,501302,B,2026,10,45
32059,501302,B,2026,11,30
32077,501302,B,2026,7,62
32077,501302,B,2026,8,59
32077,501302,B,2026,9,72
32077,501302,B,2026,10,61
32077,501302,B,2026,11,37
32078,501302,B,2026,7,74
32078,501302,B,2026,8,65
32078,501302,B,2026,9,86
32078,501302,B,2026,10,70
32078,501302,B,2026,11,41
32079,501302,B,2026,7,59
32079,501302,B,2026,8,54
32079,501302,B,2026,9,83
32079,501302,B,2026,10,49
32079,501302,B,2026,11,29
32302,101701,A,2026,7,61
32302,101701,A,2026,8,53
32302,101701,A,2026,9,66
32302,101701,A,2026,10,56
32302,101701,A,2026,11,34
32303,101701,A,2026,7,78
32303,101701,A,2026,8,94
32303,101701,A,2026,9,125
32303,101701,A,2026,10,92
32303,101701,A,2026,11,68
32304,101701,A,2026,7,67
32304,101701,A,2026,8,83
32304,101701,A,2026,9,120
32304,101701,A,2026,10,92
32304,101701,A,2026,11,63
32305,101701,A,2026,7,50
32305,101701,A,2026,8,51
32305,101701,A,2026,9,56
32305,101701,A,2026,10,49
32305,101701,A,2026,11,42
32306,101701,A,2026,7,71
32306,101701,A,2026,8,76
32306,101701,A,2026,9,122
32306,101701,A,2026,10,93
32306,101701,A,2026,11,56
32307,101701,A,2026,7,117
32307,101701,A,2026,8,154
32307,101701,A,2026,9,223
32307,101701,A,2026,10,179
32307,101701,A,2026,11,103
32308,101701,A,2026,7,111
32308,101701,A,2026,8,149
32308,101701,A,2026,9,217
32308,101701,A,2026,10,165
32308,101701,A,2026,11,96
32309,101701,A,2026,7,65
32309,101701,A,2026,8,74
32309,101701,A,2026,9,105
32309,101701,A,2026,10,99
32309,101701,A,2026,11,52
32310,101701,A,2026,7,70
32310,101701,A,2026,8,54
32310,101701,A,2026,9,75
32310,101701,A,2026,10,62
32310,101701,A,2026,11,45
32311,101701,A,2026,7,107
32311,101701,A,2026,8,119
32311,101701,A,2026,9,165
32311,101701,A,2026,10,133
32311,101701,A,2026,11,76
32312,101701,A,2026,7,91
32312,101701,A,2026,8,100
32312,101701,A,2026,9,126
32312,101701,A,2026,10,111
32312,101701,A,2026,11,69
32313,101701,A,2026,7,53
32313,101701,A,2026,8,38
32313,101701,A,2026,9,58
32313,101701,A,2026,10,50
32313,101701,A,2026,11,39
32314,101701,A,2026,7,38
32314,101701,A,2026,8,48
32314,101701,A,2026,9,72
32314,101701,A,2026,10,71
32314,101701,A,2026,11,30
32315,101701,A,2026,7,79
32315,101701,A,2026,8,121
32315,101701,A,2026,9,151
32315,101701,A,2026,10,128
32315,101701,A,2026,11,70
32316,101701,A,2026,7,69
32316,101701,A,2026,8,100
32316,101701,A,2026,9,126
32316,101701,A,2026,10,114
32316,101701,A,2026,11,60
32317,101701,A,2026,7,52
32317,101701,A,2026,8,65
32317,101701,A,2026,9,66
32317,101701,A,2026,10,83
32317,101701,A,2026,11,44
32318,101701,A,2026,7,106
32318,101701,A,2026,8,80
32318,101701,A,2026,9,131
32318,101701,A,2026,10,105
32318,101701,A,2026,11,47
32319,101701,A,2026,7,139
32319,101701,A,2026,8,191
32319,101701,A,2026,9,292
32319,101701,A,2026,10,216
32319,101701,A,2026,11,102
32320,101701,A,2026,7,137
32320,101701,A,2026,8,144
32320,101701,A,2026,9,225
32320,101701,A,2026,10,187
32320,101701,A,2026,11,101
32321,101701,A,2026,7,78
32321,101701,A,2026,8,82
32321,101701,A,2026,9,111
32321,101701,A,2026,10,108
32321,101701,A,2026,11,89
32344,136117,D,2026,7,21
32344,136117,D,2026,8,18
32344,136117,D,2026,9,33
32344,136117,D,2026,10,18
32344,136117,D,2026,11,17
32345,136117,D,2026,7,31
32345,136117,D,2026,8,27
32345,136117,D,2026,9,50
32345,136117,D,2026,10,27
32345,136117,D,2026,11,26
32346,136117,D,2026,7,26
32346,136117,D,2026,8,24
32346,136117,D,2026,9,43
32346,136117,D,2026,10,23
32346,136117,D,2026,11,22
32347,136117,D,2026,7,20
32347,136117,D,2026,8,18
32347,136117,D,2026,9,33
32347,136117,D,2026,10,17
32347,136117,D,2026,11,17
32565,103605,A,2026,7,35
32565,103605,A,2026,8,11
32565,103605,A,2026,9,76
32565,103605,A,2026,10,152
32565,103605,A,2026,11,109
32566,103605,A,2026,7,113
32566,103605,A,2026,8,28
32566,103605,A,2026,9,148
32566,103605,A,2026,10,306
32566,103605,A,2026,11,239
32567,103605,A,2026,7,182
32567,103605,A,2026,8,23
32567,103605,A,2026,9,252
32567,103605,A,2026,10,389
32567,103605,A,2026,11,290
32568,103605,A,2026,7,126
32568,103605,A,2026,8,36
32568,103605,A,2026,9,176
32568,103605,A,2026,10,321
32568,103605,A,2026,11,246
32569,103605,A,2026,7,47
32569,103605,A,2026,8,12
32569,103605,A,2026,9,121
32569,103605,A,2026,10,222
32569,103605,A,2026,11,176
32575,103605,A,2026,7,26
32575,103605,A,2026,8,7
32575,103605,A,2026,9,41
32575,103605,A,2026,10,79
32575,103605,A,2026,11,62
32576,103605,A,2026,7,74
32576,103605,A,2026,8,11
32576,103605,A,2026,9,117
32576,103605,A,2026,10,228
32576,103605,A,2026,11,185
32577,103605,A,2026,7,91
32577,103605,A,2026,8,20
32577,103605,A,2026,9,143
32577,103605,A,2026,10,261
32577,103605,A,2026,11,212
32578,103605,A,2026,7,68
32578,103605,A,2026,8,13
32578,103605,A,2026,9,123
32578,103605,A,2026,10,207
32578,103605,A,2026,11,149
32579,103605,A,2026,7,42
32579,103605,A,2026,8,12
32579,103605,A,2026,9,65
32579,103605,A,2026,10,156
32579,103605,A,2026,11,85
32580,103605,A,2026,7,49
32580,103605,A,2026,8,15
32580,103605,A,2026,9,119
32580,103605,A,2026,10,231
32580,103605,A,2026,11,192
32581,103605,A,2026,7,196
32581,103605,A,2026,8,42
32581,103605,A,2026,9,245
32581,103605,A,2026,10,415
32581,103605,A,2026,11,374
32582,103605,A,2026,7,302
32582,103605,A,2026,8,204
32582,103605,A,2026,9,286
32582,103605,A,2026,10,569
32582,103605,A,2026,11,474
32583,103605,A,2026,7,196
32583,103605,A,2026,8,49
32583,103605,A,2026,9,292
32583,103605,A,2026,10,495
32583,103605,A,2026,11,406
32584,103605,A,2026,7,157
32584,103605,A,2026,8,38
32584,103605,A,2026,9,165
32584,103605,A,2026,10,331
32584,103605,A,2026,11,266
32585,103605,A,2026,7,8
32585,103605,A,2026,8,3
32585,103605,A,2026,9,35
32585,103605,A,2026,10,62
32585,103605,A,2026,11,65
32586,103605,A,2026,7,19
32586,103605,A,2026,8,5
32586,103605,A,2026,9,78
32586,103605,A,2026,10,170
32586,103605,A,2026,11,130
32587,103605,A,2026,7,20
32587,103605,A,2026,8,7
32587,103605,A,2026,9,84
32587,103605,A,2026,10,166
32587,103605,A,2026,11,133
32588,103605,A,2026,7,16
32588,103605,A,2026,8,6
32588,103605,A,2026,9,77
32588,103605,A,2026,10,157
32588,103605,A,2026,11,130
32589,103605,A,2026,7,14
32589,103605,A,2026,8,3
32589,103605,A,2026,9,36
32589,103605,A,2026,10,76
32589,103605,A,2026,11,71
32595,103605,A,2026,7,13
32595,103605,A,2026,8,1
32595,103605,A,2026,9,23
32595,103605,A,2026,10,53
32595,103605,A,2026,11,50
32596,103605,A,2026,7,29
32596,103605,A,2026,8,8
32596,103605,A,2026,9,77
32596,103605,A,2026,10,147
32596,103605,A,2026,11,93
32597,103605,A,2026,7,23
32597,103605,A,2026,8,3
32597,103605,A,2026,9,84
32597,103605,A,2026,10,202
32597,103605,A,2026,11,117
32598,103605,A,2026,7,22
32598,103605,A,2026,8,6
32598,103605,A,2026,9,76
32598,103605,A,2026,10,152
32598,103605,A,2026,11,98
32599,103605,A,2026,7,24
32599,103605,A,2026,8,7
32599,103605,A,2026,9,35
32599,103605,A,2026,10,83
32599,103605,A,2026,11,49
32901,301705,A,2026,7,230
32901,301705,A,2026,8,211
32901,301705,A,2026,9,265
32901,301705,A,2026,10,183
32901,301705,A,2026,11,81
32902,301705,A,2026,7,275
32902,301705,A,2026,8,311
32902,301705,A,2026,9,398
32902,301705,A,2026,10,356
32902,301705,A,2026,11,161
32903,301705,A,2026,7,242
32903,301705,A,2026,8,300
32903,301705,A,2026,9,378
32903,301705,A,2026,10,308
32903,301705,A,2026,11,135
32904,301705,A,2026,7,225
32904,301705,A,2026,8,208
32904,301705,A,2026,9,265
32904,301705,A,2026,10,190
32904,301705,A,2026,11,51
32905,301705,A,2026,7,211
32905,301705,A,2026,8,187
32905,301705,A,2026,9,248
32905,301705,A,2026,10,155
32905,301705,A,2026,11,38
32906,301705,A,2026,7,234
32906,301705,A,2026,8,256
32906,301705,A,2026,9,358
32906,301705,A,2026,10,275
32906,301705,A,2026,11,118
32907,301705,A,2026,7,229
32907,301705,A,2026,8,253
32907,301705,A,2026,9,348
32907,301705,A,2026,10,270
32907,301705,A,2026,11,100
32908,301705,A,2026,7,214
32908,301705,A,2026,8,191
32908,301705,A,2026,9,263
32908,301705,A,2026,10,159
32908,301705,A,2026,11,28
33102,136120,D,2026,7,15
33102,136120,D,2026,8,15
33102,136120,D,2026,9,17
33102,136120,D,2026,10,12
33102,136120,D,2026,11,10
33103,136120,D,2026,7,27
33103,136120,D,2026,8,27
33103,136120,D,2026,9,30
33103,136120,D,2026,10,21
33103,136120,D,2026,11,17
33104,136120,D,2026,7,23
33104,136120,D,2026,8,23
33104,136120,D,2026,9,26
33104,136120,D,2026,10,18
33104,136120,D,2026,11,15
33114,136220,D,2026,7,13
33114,136220,D,2026,8,13
33114,136220,D,2026,9,15
33114,136220,D,2026,10,10
33114,136220,D,2026,11,8
33115,136220,D,2026,7,20
33115,136220,D,2026,8,20
33115,136220,D,2026,9,22
33115,136220,D,2026,10,16
33115,136220,D,2026,11,13
33116,136220,D,2026,7,18
33116,136220,D,2026,8,18
33116,136220,D,2026,9,21
33116,136220,D,2026,10,14
33116,136220,D,2026,11,12
33157,211703,D,2026,7,57
33157,211703,D,2026,8,59
33157,211703,D,2026,9,81
33157,211703,D,2026,10,136
33157,211703,D,2026,11,58
33158,211703,D,2026,7,50
33158,211703,D,2026,8,51
33158,211703,D,2026,9,71
33158,211703,D,2026,10,118
33158,211703,D,2026,11,51
33216,211303,D,2026,7,101
33216,211303,D,2026,8,104
33216,211303,D,2026,9,144
33216,211303,D,2026,10,242
33216,211303,D,2026,11,103
33217,211303,D,2026,7,75
33217,211303,D,2026,8,78
33217,211303,D,2026,9,107
33217,211303,D,2026,10,179
33217,211303,D,2026,11,77
33534,703801,C,2026,7,9
33534,703801,C,2026,8,17
33534,703801,C,2026,9,18
33534,703801,C,2026,10,20
33534,703801,C,2026,11,11
33535,703801,C,2026,7,7
33535,703801,C,2026,8,14
33535,703801,C,2026,9,15
33535,703801,C,2026,10,16
33535,703801,C,2026,11,9
33538,703801,C,2026,7,21
33538,703801,C,2026,8,39
33538,703801,C,2026,9,41
33538,703801,C,2026,10,44
33538,703801,C,2026,11,25
33539,703801,C,2026,7,16
33539,703801,C,2026,8,30
33539,703801,C,2026,9,31
33539,703801,C,2026,10,34
33539,703801,C,2026,11,19
33577,406610,D,2026,7,26
33577,406610,D,2026,8,24
33577,406610,D,2026,9,35
33577,406610,D,2026,10,35
33577,406610,D,2026,11,23
33578,406610,D,2026,7,26
33578,406610,D,2026,8,24
33578,406610,D,2026,9,35
33578,406610,D,2026,10,34
33578,406610,D,2026,11,23
33579,406610,D,2026,7,21
33579,406610,D,2026,8,19
33579,406610,D,2026,9,28
33579,406610,D,2026,10,28
33579,406610,D,2026,11,19
33628,103801,B,2026,7,67
33628,103801,B,2026,8,137
33628,103801,B,2026,9,74
33628,103801,B,2026,10,73
33628,103801,B,2026,11,30
33629,103801,B,2026,7,82
33629,103801,B,2026,8,165
33629,103801,B,2026,9,149
33629,103801,B,2026,10,97
33629,103801,B,2026,11,34
33630,103801,B,2026,7,79
33630,103801,B,2026,8,164
33630,103801,B,2026,9,135
33630,103801,B,2026,10,99
33630,103801,B,2026,11,38
33631,103801,B,2026,7,65
33631,103801,B,2026,8,135
33631,103801,B,2026,9,101
33631,103801,B,2026,10,77
33631,103801,B,2026,11,33
33632,103801,B,2026,7,107
33632,103801,B,2026,8,115
33632,103801,B,2026,9,101
33632,103801,B,2026,10,135
33632,103801,B,2026,11,43
33633,103801,B,2026,7,120
33633,103801,B,2026,8,182
33633,103801,B,2026,9,223
33633,103801,B,2026,10,154
33633,103801,B,2026,11,73
33634,103801,B,2026,7,119
33634,103801,B,2026,8,173
33634,103801,B,2026,9,216
33634,103801,B,2026,10,168
33634,103801,B,2026,11,71
33635,103801,B,2026,7,111
33635,103801,B,2026,8,119
33635,103801,B,2026,9,135
33635,103801,B,2026,10,135
33635,103801,B,2026,11,47
33719,703801,C,2026,7,19
33719,703801,C,2026,8,35
33719,703801,C,2026,9,37
33719,703801,C,2026,10,40
33719,703801,C,2026,11,23
33720,703801,C,2026,7,9
33720,703801,C,2026,8,17
33720,703801,C,2026,9,18
33720,703801,C,2026,10,19
33720,703801,C,2026,11,11
33740,301705,A,2026,7,185
33740,301705,A,2026,8,154
33740,301705,A,2026,9,190
33740,301705,A,2026,10,150
33740,301705,A,2026,11,32
33741,301705,A,2026,7,229
33741,301705,A,2026,8,234
33741,301705,A,2026,9,318
33741,301705,A,2026,10,244
33741,301705,A,2026,11,90
33742,301705,A,2026,7,227
33742,301705,A,2026,8,228
33742,301705,A,2026,9,307
33742,301705,A,2026,10,223
33742,301705,A,2026,11,67
33743,301705,A,2026,7,189
33743,301705,A,2026,8,168
33743,301705,A,2026,9,185
33743,301705,A,2026,10,130
33743,301705,A,2026,11,24
34028,303100,D,2026,7,12
34028,303100,D,2026,8,11
34028,303100,D,2026,9,27
34028,303100,D,2026,10,26
34028,303100,D,2026,11,20
34029,303100,D,2026,7,14
34029,303100,D,2026,8,13
34029,303100,D,2026,9,32
34029,303100,D,2026,10,31
34029,303100,D,2026,11,23
34030,303100,D,2026,7,10
34030,303100,D,2026,8,10
34030,303100,D,2026,9,24
34030,303100,D,2026,10,23
34030,303100,D,2026,11,18
34036,136121,C,2026,7,5
34036,136121,C,2026,8,3
34036,136121,C,2026,9,17
34036,136121,C,2026,10,19
34036,136121,C,2026,11,15
34037,136121,C,2026,7,6
34037,136121,C,2026,8,4
34037,136121,C,2026,9,20
34037,136121,C,2026,10,24
34037,136121,C,2026,11,18
34038,136121,C,2026,7,8
34038,136121,C,2026,8,6
34038,136121,C,2026,9,29
34038,136121,C,2026,10,34
34038,136121,C,2026,11,26
34039,136121,C,2026,7,2
34039,136121,C,2026,8,2
34039,136121,C,2026,9,8
34039,136121,C,2026,10,9
34039,136121,C,2026,11,7
34040,136121,C,2026,7,6
34040,136121,C,2026,8,4
34040,136121,C,2026,9,22
34040,136121,C,2026,10,26
34040,136121,C,2026,11,20
34041,136121,C,2026,7,8
34041,136121,C,2026,8,6
34041,136121,C,2026,9,29
34041,136121,C,2026,10,34
34041,136121,C,2026,11,26
34042,136121,C,2026,7,7
34042,136121,C,2026,8,5
34042,136121,C,2026,9,25
34042,136121,C,2026,10,29
34042,136121,C,2026,11,23
34043,136121,C,2026,7,3
34043,136121,C,2026,8,2
34043,136121,C,2026,9,11
34043,136121,C,2026,10,12
34043,136121,C,2026,11,10
34074,136221,B,2026,7,5
34074,136221,B,2026,8,0
34074,136221,B,2026,9,11
34074,136221,B,2026,10,33
34074,136221,B,2026,11,33
34075,136221,B,2026,7,4
34075,136221,B,2026,8,0
34075,136221,B,2026,9,20
34075,136221,B,2026,10,45
34075,136221,B,2026,11,54
34076,136221,B,2026,7,4
34076,136221,B,2026,8,1
34076,136221,B,2026,9,24
34076,136221,B,2026,10,47
34076,136221,B,2026,11,38
34077,136221,B,2026,7,1
34077,136221,B,2026,8,0
34077,136221,B,2026,9,24
34077,136221,B,2026,10,47
34077,136221,B,2026,11,29
34078,136221,B,2026,7,2
34078,136221,B,2026,8,1
34078,136221,B,2026,9,24
34078,136221,B,2026,10,44
34078,136221,B,2026,11,38
34079,136221,B,2026,7,5
34079,136221,B,2026,8,0
34079,136221,B,2026,9,20
34079,136221,B,2026,10,47
34079,136221,B,2026,11,65
34080,136221,B,2026,7,4
34080,136221,B,2026,8,1
34080,136221,B,2026,9,31
34080,136221,B,2026,10,47
34080,136221,B,2026,11,46
34081,136221,B,2026,7,6
34081,136221,B,2026,8,1
34081,136221,B,2026,9,32
34081,136221,B,2026,10,43
34081,136221,B,2026,11,28
34082,136221,B,2026,7,1
34082,136221,B,2026,8,0
34082,136221,B,2026,9,28
34082,136221,B,2026,10,51
34082,136221,B,2026,11,36
34083,136221,B,2026,7,4
34083,136221,B,2026,8,0
34083,136221,B,2026,9,30
34083,136221,B,2026,10,51
34083,136221,B,2026,11,27
34084,136221,B,2026,7,1
34084,136221,B,2026,8,0
34084,136221,B,2026,9,77
34084,136221,B,2026,10,82
34084,136221,B,2026,11,19
34085,136221,B,2026,7,1
34085,136221,B,2026,8,0
34085,136221,B,2026,9,77
34085,136221,B,2026,10,68
34085,136221,B,2026,11,15
34124,136120,D,2026,7,11
34124,136120,D,2026,8,11
34124,136120,D,2026,9,13
34124,136120,D,2026,10,9
34124,136120,D,2026,11,7
34125,136120,D,2026,7,20
34125,136120,D,2026,8,20
34125,136120,D,2026,9,22
34125,136120,D,2026,10,15
34125,136120,D,2026,11,12
34126,136120,D,2026,7,18
34126,136120,D,2026,8,18
34126,136120,D,2026,9,20
34126,136120,D,2026,10,14
34126,136120,D,2026,11,11
34136,136220,D,2026,7,12
34136,136220,D,2026,8,12
34136,136220,D,2026,9,14
34136,136220,D,2026,10,10
34136,136220,D,2026,11,8
34137,136220,D,2026,7,18
34137,136220,D,2026,8,18
34137,136220,D,2026,9,20
34137,136220,D,2026,10,14
34137,136220,D,2026,11,11
34138,136220,D,2026,7,17
34138,136220,D,2026,8,17
34138,136220,D,2026,9,19
34138,136220,D,2026,10,13
34138,136220,D,2026,11,10
34140,103801,B,2026,7,63
34140,103801,B,2026,8,84
34140,103801,B,2026,9,42
34140,103801,B,2026,10,42
34140,103801,B,2026,11,20
34141,103801,B,2026,7,57
34141,103801,B,2026,8,85
34141,103801,B,2026,9,93
34141,103801,B,2026,10,47
34141,103801,B,2026,11,30
34142,103801,B,2026,7,73
34142,103801,B,2026,8,84
34142,103801,B,2026,9,95
34142,103801,B,2026,10,67
34142,103801,B,2026,11,32
34143,103801,B,2026,7,47
34143,103801,B,2026,8,72
34143,103801,B,2026,9,77
34143,103801,B,2026,10,52
34143,103801,B,2026,11,18
34147,213001,A,2026,7,166
34147,213001,A,2026,8,256
34147,213001,A,2026,9,268
34147,213001,A,2026,10,327
34147,213001,A,2026,11,169
34148,213001,A,2026,7,120
34148,213001,A,2026,8,211
34148,213001,A,2026,9,203
34148,213001,A,2026,10,275
34148,213001,A,2026,11,137
34149,213001,A,2026,7,50
34149,213001,A,2026,8,69
34149,213001,A,2026,9,95
34149,213001,A,2026,10,83
34149,213001,A,2026,11,54
34159,703015,B,2026,7,74
34159,703015,B,2026,8,80
34159,703015,B,2026,9,99
34159,703015,B,2026,10,60
34159,703015,B,2026,11,47
34160,703015,B,2026,7,73
34160,703015,B,2026,8,76
34160,703015,B,2026,9,87
34160,703015,B,2026,10,48
34160,703015,B,2026,11,47
34161,703015,B,2026,7,53
34161,703015,B,2026,8,56
34161,703015,B,2026,9,75
34161,703015,B,2026,10,56
34161,703015,B,2026,11,35
34163,703015,B,2026,7,45
34163,703015,B,2026,8,62
34163,703015,B,2026,9,90
34163,703015,B,2026,10,70
34163,703015,B,2026,11,35
34164,703015,B,2026,7,42
34164,703015,B,2026,8,52
34164,703015,B,2026,9,77
34164,703015,B,2026,10,71
34164,703015,B,2026,11,31
34165,703015,B,2026,7,38
34165,703015,B,2026,8,48
34165,703015,B,2026,9,43
34165,703015,B,2026,10,53
34165,703015,B,2026,11,32
34167,703015,B,2026,7,42
34167,703015,B,2026,8,62
34167,703015,B,2026,9,99
34167,703015,B,2026,10,39
34167,703015,B,2026,11,41
34168,703015,B,2026,7,37
34168,703015,B,2026,8,59
34168,703015,B,2026,9,78
34168,703015,B,2026,10,38
34168,703015,B,2026,11,36
34169,703015,B,2026,7,42
34169,703015,B,2026,8,50
34169,703015,B,2026,9,54
34169,703015,B,2026,10,26
34169,703015,B,2026,11,32
34171,703015,B,2026,7,121
34171,703015,B,2026,8,136
34171,703015,B,2026,9,220
34171,703015,B,2026,10,166
34171,703015,B,2026,11,105
34172,703015,B,2026,7,92
34172,703015,B,2026,8,114
34172,703015,B,2026,9,162
34172,703015,B,2026,10,126
34172,703015,B,2026,11,94
34173,703015,B,2026,7,62
34173,703015,B,2026,8,105
34173,703015,B,2026,9,117
34173,703015,B,2026,10,113
34173,703015,B,2026,11,72
34280,301103,A,2026,7,200
34280,301103,A,2026,8,199
34280,301103,A,2026,9,253
34280,301103,A,2026,10,237
34280,301103,A,2026,11,132
34281,301103,A,2026,7,321
34281,301103,A,2026,8,310
34281,301103,A,2026,9,454
34281,301103,A,2026,10,431
34281,301103,A,2026,11,207
34282,301103,A,2026,7,244
34282,301103,A,2026,8,309
34282,301103,A,2026,9,394
34282,301103,A,2026,10,362
34282,301103,A,2026,11,178
34283,301103,A,2026,7,116
34283,301103,A,2026,8,130
34283,301103,A,2026,9,147
34283,301103,A,2026,10,173
34283,301103,A,2026,11,58
34284,301701,A,2026,7,136
34284,301701,A,2026,8,161
34284,301701,A,2026,9,242
34284,301701,A,2026,10,198
34284,301701,A,2026,11,77
34285,301701,A,2026,7,219
34285,301701,A,2026,8,277
34285,301701,A,2026,9,397
34285,301701,A,2026,10,355
34285,301701,A,2026,11,154
34286,301701,A,2026,7,171
34286,301701,A,2026,8,226
34286,301701,A,2026,9,294
34286,301701,A,2026,10,218
34286,301701,A,2026,11,116
34337,213001,A,2026,7,45
34337,213001,A,2026,8,43
34337,213001,A,2026,9,53
34337,213001,A,2026,10,30
34337,213001,A,2026,11,27
34338,213001,A,2026,7,71
34338,213001,A,2026,8,80
34338,213001,A,2026,9,138
34338,213001,A,2026,10,69
34338,213001,A,2026,11,56
34339,213001,A,2026,7,75
34339,213001,A,2026,8,89
34339,213001,A,2026,9,153
34339,213001,A,2026,10,72
34339,213001,A,2026,11,63
34340,213001,A,2026,7,55
34340,213001,A,2026,8,63
34340,213001,A,2026,9,97
34340,213001,A,2026,10,65
34340,213001,A,2026,11,35
34343,213001,A,2026,7,38
34343,213001,A,2026,8,47
34343,213001,A,2026,9,52
34343,213001,A,2026,10,45
34343,213001,A,2026,11,24
34397,703314,C,2026,7,7
34397,703314,C,2026,8,8
34397,703314,C,2026,9,19
34397,703314,C,2026,10,14
34397,703314,C,2026,11,13
34398,703314,C,2026,7,10
34398,703314,C,2026,8,10
34398,703314,C,2026,9,25
34398,703314,C,2026,10,18
34398,703314,C,2026,11,17
34399,703314,C,2026,7,10
34399,703314,C,2026,8,11
34399,703314,C,2026,9,28
34399,703314,C,2026,10,20
34399,703314,C,2026,11,18
34400,703314,C,2026,7,7
34400,703314,C,2026,8,8
34400,703314,C,2026,9,19
34400,703314,C,2026,10,14
34400,703314,C,2026,11,13
34412,703313,C,2026,7,10
34412,703313,C,2026,8,11
34412,703313,C,2026,9,28
34412,703313,C,2026,10,20
34412,703313,C,2026,11,18
34413,703313,C,2026,7,11
34413,703313,C,2026,8,12
34413,703313,C,2026,9,29
34413,703313,C,2026,10,21
34413,703313,C,2026,11,19
34414,703313,C,2026,7,10
34414,703313,C,2026,8,11
34414,703313,C,2026,9,27
34414,703313,C,2026,10,19
34414,703313,C,2026,11,18
34415,703313,C,2026,7,7
34415,703313,C,2026,8,8
34415,703313,C,2026,9,20
34415,703313,C,2026,10,14
34415,703313,C,2026,11,13
34444,303602,D,2026,7,10
34444,303602,D,2026,8,10
34444,303602,D,2026,9,24
34444,303602,D,2026,10,23
34444,303602,D,2026,11,17
34445,303602,D,2026,7,13
34445,303602,D,2026,8,13
34445,303602,D,2026,9,31
34445,303602,D,2026,10,30
34445,303602,D,2026,11,23
34446,303602,D,2026,7,11
34446,303602,D,2026,8,10
34446,303602,D,2026,9,25
34446,303602,D,2026,10,24
34446,303602,D,2026,11,18
34459,503805,B,2026,7,13
34459,503805,B,2026,8,9
34459,503805,B,2026,9,20
34459,503805,B,2026,10,36
34459,503805,B,2026,11,14
34460,503805,B,2026,7,18
34460,503805,B,2026,8,10
34460,503805,B,2026,9,39
34460,503805,B,2026,10,75
34460,503805,B,2026,11,37
34461,503805,B,2026,7,18
34461,503805,B,2026,8,10
34461,503805,B,2026,9,38
34461,503805,B,2026,10,70
34461,503805,B,2026,11,43
34462,503805,B,2026,7,12
34462,503805,B,2026,8,8
34462,503805,B,2026,9,16
34462,503805,B,2026,10,32
34462,503805,B,2026,11,26
34463,503805,B,2026,7,6
34463,503805,B,2026,8,3
34463,503805,B,2026,9,18
34463,503805,B,2026,10,26
34463,503805,B,2026,11,21
34464,503805,B,2026,7,12
34464,503805,B,2026,8,8
34464,503805,B,2026,9,27
34464,503805,B,2026,10,48
34464,503805,B,2026,11,25
34465,503805,B,2026,7,11
34465,503805,B,2026,8,5
34465,503805,B,2026,9,17
34465,503805,B,2026,10,46
34465,503805,B,2026,11,24
34466,503805,B,2026,7,10
34466,503805,B,2026,8,3
34466,503805,B,2026,9,16
34466,503805,B,2026,10,28
34466,503805,B,2026,11,17
34691,301707,D,2026,7,2
34691,301707,D,2026,8,2
34691,301707,D,2026,9,6
34691,301707,D,2026,10,5
34691,301707,D,2026,11,4
34692,301707,D,2026,7,2
34692,301707,D,2026,8,2
