idproduto,referencia,produto,curva_abc,continuidade,linha,familia,ano,mes,ml_qtd
16434,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,9
16434,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,11
16434,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,7
16435,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,9
16435,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,15
16435,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,0
16435,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,1
16437,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,365
16437,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,363
16437,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,459
16437,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,372
16438,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,522
16438,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,570
16438,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,774
16438,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,565
16439,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,321
16439,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,409
16439,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,540
16439,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,440
16440,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,19
16440,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,11
16440,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,0
16440,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,3
16441,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,413
16441,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,485
16441,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,578
16441,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,459
16442,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,616
16442,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,885
16442,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,918
16442,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,677
16443,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,324
16443,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,420
16443,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,559
16443,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,469
16444,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,73
16444,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,27
16444,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,0
16444,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,20
16453,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,138
16453,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,151
16453,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,129
16453,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,132
16454,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,258
16454,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,316
16454,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,274
16454,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,228
16455,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,109
16455,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,138
16455,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,173
16455,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,149
16456,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,73
16456,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,84
16456,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,93
16456,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,69
16457,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,323
16457,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,339
16457,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,417
16457,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,368
16458,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,564
16458,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,659
16458,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,829
16458,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,733
16459,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,325
16459,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,449
16459,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,640
16459,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,533
16460,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,129
16460,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,186
16460,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,285
16460,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,243
16461,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,374
16461,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,481
16461,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,565
16461,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,529
16462,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,651
16462,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,720
16462,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,990
16462,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,926
16463,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,547
16463,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,628
16463,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,765
16463,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,793
16464,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,201
16464,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,240
16464,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,349
16464,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,286
16664,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,1,47
16664,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,2,89
16664,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,3,37
16664,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,4,24
16665,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,1,73
16665,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,2,102
16665,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,3,34
16665,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,4,26
16666,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,1,61
16666,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,2,94
16666,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,3,24
16666,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,4,20
16667,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,1,26
16667,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,2,52
16667,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,3,15
16667,703008,SUTIA 1/2 TACA EM MICROFIBRA TACA B,B,PERMANENTE,CONFORT,BASICOS PLUS,2026,4,11
16695,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,1,57
16695,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,2,91
16695,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,3,31
16695,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,4,46
16696,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,1,67
16696,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,2,103
16696,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,3,62
16696,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,4,51
16697,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,1,34
16697,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,2,75
16697,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,3,41
16697,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,4,40
16699,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,1,51
16699,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,2,94
16699,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,3,37
16699,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,4,38
16700,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,1,73
16700,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,2,110
16700,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,3,50
16700,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,4,67
16701,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,1,45
16701,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,2,89
16701,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,3,37
16701,411301,CALCINHA ALTA EM MICROFIBRA MATERNITY,B,PERMANENTE,MATERNITY,BASICOS,2026,4,49
16713,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,1,389
16713,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,2,387
16713,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,3,308
16713,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,4,254
16714,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,1,764
16714,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,2,815
16714,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,3,491
16714,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,4,500
16715,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,1,373
16715,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,2,560
16715,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,3,450
16715,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,4,435
16716,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,1,285
16716,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,2,361
16716,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,3,284
16716,302003,SHORT CORTE ELETRONICO EM MICROFIBRA,A,PERMANENTE,FREE,BASICOS,2026,4,311
16748,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,179
16748,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,186
16748,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,61
16748,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,73
16749,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,160
16749,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,192
16749,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,196
16749,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,124
16750,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,113
16750,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,158
16750,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,96
16750,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,100
16751,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,125
16751,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,155
16751,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,84
16751,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,70
16756,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,107
16756,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,113
16756,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,57
16756,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,65
16757,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,219
16757,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,230
16757,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,319
16757,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,178
16758,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,183
16758,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,245
16758,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,208
16758,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,133
16759,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,130
16759,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,172
16759,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,110
16759,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,84
16855,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,328
16855,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,321
16855,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,420
16855,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,355
16856,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,377
16856,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,433
16856,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,616
16856,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,503
16857,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,306
16857,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,309
16857,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,461
16857,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,347
16863,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,101
16863,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,129
16863,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,51
16863,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,45
16864,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,120
16864,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,154
16864,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,99
16864,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,88
16865,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,85
16865,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,118
16865,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,61
16865,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,94
16866,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,87
16866,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,111
16866,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,55
16866,301502,CALCINHA LARGA CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,49
16879,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,394
16879,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,367
16879,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,434
16879,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,347
16880,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,498
16880,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,516
16880,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,705
16880,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,536
16881,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,498
16881,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,458
16881,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,585
16881,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,526
16882,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,1,85
16882,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,2,118
16882,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,3,189
16882,301103,CALCINHA BIQUINI CORTE ELETRONICO,A,PERMANENTE,FREE,BASICOS,2026,4,178
16912,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,1,76
16912,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,2,101
16912,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,3,26
16912,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,4,42
16913,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,1,87
16913,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,2,118
16913,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,3,51
16913,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,4,68
16914,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,1,91
16914,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,2,112
16914,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,3,64
16914,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,4,90
16915,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,1,53
16915,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,2,88
16915,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,3,59
16915,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,4,49
16916,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,1,35
16916,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,2,46
16916,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,3,13
16916,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,4,14
16917,303600,HANDS UP NUDE BRA TACA B,B,PERMANENTE,CONFORT,BASICOS,2026,1,28
