idproduto,mes,ano,quantidade,origem
24093,10,2026,17,"API"
24094,10,2026,24,"API"
24095,10,2026,25,"API"
24096,10,2026,13,"API"
24097,10,2026,43,"API"
24098,10,2026,47,"API"
24099,10,2026,20,"API"
24100,10,2026,11,"API"
24101,10,2026,54,"API"
24102,10,2026,50,"API"
24103,10,2026,15,"API"
24104,10,2026,18,"API"
24105,10,2026,42,"API"
24106,10,2026,37,"API"
24107,10,2026,31,"API"
24108,10,2026,23,"API"
24234,10,2026,102,"API"
24235,10,2026,107,"API"
24236,10,2026,91,"API"
24237,10,2026,57,"API"
25620,10,2026,335,"API"
25621,10,2026,703,"API"
25622,10,2026,486,"API"
25623,10,2026,188,"API"
25624,10,2026,321,"API"
25625,10,2026,658,"API"
25626,10,2026,461,"API"
25627,10,2026,195,"API"
25628,10,2026,237,"API"
25629,10,2026,472,"API"
25630,10,2026,340,"API"
25631,10,2026,100,"API"
25640,10,2026,238,"API"
25641,10,2026,632,"API"
25642,10,2026,539,"API"
25643,10,2026,289,"API"
25644,10,2026,277,"API"
25645,10,2026,677,"API"
25646,10,2026,546,"API"
25647,10,2026,284,"API"
25648,10,2026,211,"API"
25649,10,2026,510,"API"
25650,10,2026,409,"API"
25651,10,2026,210,"API"
25660,10,2026,418,"API"
25661,10,2026,870,"API"
25662,10,2026,548,"API"
25663,10,2026,206,"API"
25664,10,2026,235,"API"
25665,10,2026,500,"API"
25666,10,2026,311,"API"
25667,10,2026,100,"API"
25668,10,2026,337,"API"
25669,10,2026,691,"API"
25670,10,2026,426,"API"
25671,10,2026,177,"API"
25721,10,2026,33,"API"
25722,10,2026,37,"API"
25723,10,2026,35,"API"
25724,10,2026,26,"API"
25725,10,2026,31,"API"
25726,10,2026,51,"API"
25727,10,2026,44,"API"
25728,10,2026,28,"API"
25729,10,2026,27,"API"
25730,10,2026,41,"API"
25731,10,2026,38,"API"
25732,10,2026,25,"API"
25737,10,2026,50,"API"
25738,10,2026,82,"API"
25739,10,2026,62,"API"
25740,10,2026,37,"API"
25745,10,2026,36,"API"
25746,10,2026,61,"API"
25747,10,2026,50,"API"
25748,10,2026,33,"API"
25753,10,2026,69,"API"
25754,10,2026,127,"API"
25755,10,2026,79,"API"
25756,10,2026,45,"API"
25761,10,2026,50,"API"
25762,10,2026,87,"API"
25763,10,2026,69,"API"
25764,10,2026,42,"API"
25963,10,2026,55,"API"
25964,10,2026,62,"API"
25965,10,2026,55,"API"
25967,10,2026,42,"API"
25968,10,2026,38,"API"
25969,10,2026,26,"API"
25986,10,2026,53,"API"
25987,10,2026,126,"API"
25988,10,2026,116,"API"
25989,10,2026,75,"API"
25990,10,2026,28,"API"
25991,10,2026,59,"API"
25992,10,2026,34,"API"
25993,10,2026,37,"API"
26019,10,2026,12,"API"
26020,10,2026,15,"API"
26021,10,2026,14,"API"
26022,10,2026,12,"API"
26318,10,2026,35,"API"
26320,10,2026,31,"API"
27047,10,2026,78,"AJUSTE_60_BRANCO_PERMANENTE"
27048,10,2026,134,"AJUSTE_60_BRANCO_PERMANENTE"
27049,10,2026,99,"AJUSTE_60_BRANCO_PERMANENTE"
27050,10,2026,32,"AJUSTE_60_BRANCO_PERMANENTE"
27051,10,2026,80,"AJUSTE_60_BRANCO_PERMANENTE"
27052,10,2026,164,"AJUSTE_60_BRANCO_PERMANENTE"
27053,10,2026,106,"AJUSTE_60_BRANCO_PERMANENTE"
27054,10,2026,39,"AJUSTE_60_BRANCO_PERMANENTE"
27055,10,2026,58,"AJUSTE_60_BRANCO_PERMANENTE"
27056,10,2026,126,"AJUSTE_60_BRANCO_PERMANENTE"
27057,10,2026,98,"AJUSTE_60_BRANCO_PERMANENTE"
27058,10,2026,58,"AJUSTE_60_BRANCO_PERMANENTE"
27099,10,2026,84,"API"
27100,10,2026,131,"API"
27101,10,2026,72,"API"
27102,10,2026,47,"API"
27103,10,2026,28,"API"
27104,10,2026,99,"API"
27105,10,2026,156,"API"
27106,10,2026,93,"API"
27107,10,2026,74,"API"
27108,10,2026,47,"API"
27600,10,2026,62,"API"
27601,10,2026,179,"API"
27602,10,2026,109,"API"
27603,10,2026,60,"API"
27604,10,2026,106,"API"
27605,10,2026,74,"API"
27677,10,2026,33,"API"
27678,10,2026,96,"API"
27679,10,2026,109,"API"
27680,10,2026,75,"API"
27681,10,2026,42,"API"
27682,10,2026,156,"API"
27683,10,2026,161,"API"
27684,10,2026,85,"API"
27969,10,2026,49,"AJUSTE_60_BRANCO_PERMANENTE"
27970,10,2026,66,"AJUSTE_60_BRANCO_PERMANENTE"
27971,10,2026,49,"AJUSTE_60_BRANCO_PERMANENTE"
27972,10,2026,23,"AJUSTE_60_BRANCO_PERMANENTE"
27973,10,2026,72,"API"
27974,10,2026,90,"API"
27975,10,2026,59,"API"
27976,10,2026,28,"API"
27977,10,2026,145,"API"
27978,10,2026,203,"API"
27979,10,2026,174,"API"
27980,10,2026,78,"API"
28606,10,2026,84,"API"
28607,10,2026,82,"API"
28608,10,2026,54,"API"
28609,10,2026,37,"API"
28610,10,2026,25,"API"
28612,10,2026,87,"API"
28613,10,2026,85,"API"
28614,10,2026,58,"API"
28615,10,2026,42,"API"
28625,10,2026,93,"API"
28626,10,2026,310,"API"
28627,10,2026,370,"API"
28628,10,2026,265,"API"
28629,10,2026,212,"API"
28630,10,2026,392,"API"
28631,10,2026,369,"API"
28632,10,2026,223,"API"
28633,10,2026,120,"API"
28634,10,2026,292,"API"
28635,10,2026,354,"API"
28636,10,2026,273,"API"
28637,10,2026,212,"API"
28638,10,2026,571,"API"
28639,10,2026,539,"API"
28640,10,2026,321,"API"
28641,10,2026,313,"API"
28642,10,2026,1175,"API"
28643,10,2026,1274,"API"
28644,10,2026,818,"API"
28645,10,2026,236,"API"
28646,10,2026,478,"API"
28647,10,2026,344,"API"
28648,10,2026,103,"API"
28649,10,2026,259,"API"
28650,10,2026,531,"API"
28651,10,2026,330,"API"
28652,10,2026,139,"API"
28653,10,2026,212,"API"
28654,10,2026,485,"API"
28655,10,2026,392,"API"
28656,10,2026,216,"API"
29094,10,2026,37,"API"
29095,10,2026,56,"API"
29096,10,2026,50,"API"
29097,10,2026,33,"API"
29141,10,2026,75,"API"
29142,10,2026,56,"API"
29143,10,2026,31,"API"
29144,10,2026,25,"API"
29145,10,2026,39,"API"
29146,10,2026,35,"API"
29147,10,2026,23,"API"
29148,10,2026,20,"API"
29415,10,2026,171,"API"
29416,10,2026,163,"API"
29417,10,2026,122,"API"
29418,10,2026,113,"API"
29419,10,2026,106,"API"
29420,10,2026,105,"API"
29424,10,2026,108,"API"
29425,10,2026,85,"API"
29426,10,2026,89,"API"
29427,10,2026,142,"API"
29428,10,2026,157,"API"
29429,10,2026,115,"API"
29448,10,2026,73,"API"
29449,10,2026,51,"API"
29450,10,2026,44,"API"
29454,10,2026,81,"API"
29455,10,2026,62,"API"
29456,10,2026,49,"API"
29552,10,2026,87,"API"
29553,10,2026,28,"API"
29617,10,2026,15,"API"
29618,10,2026,25,"API"
29619,10,2026,26,"API"
29620,10,2026,25,"API"
29875,10,2026,158,"API"
29876,10,2026,157,"API"
29877,10,2026,101,"API"
29881,10,2026,78,"API"
29882,10,2026,76,"API"
29883,10,2026,64,"API"
30003,10,2026,57,"API"
30004,10,2026,54,"API"
30005,10,2026,39,"API"
30006,10,2026,33,"API"
30007,10,2026,33,"API"
30008,10,2026,27,"API"
30061,10,2026,392,"API"
30062,10,2026,533,"API"
30063,10,2026,405,"API"
30064,10,2026,237,"API"
30065,10,2026,213,"API"
30066,10,2026,281,"API"
30067,10,2026,243,"API"
30068,10,2026,160,"API"
30097,10,2026,86,"API"
30101,10,2026,174,"API"
30105,10,2026,175,"API"
30109,10,2026,92,"API"
30150,10,2026,14,"API"
30151,10,2026,15,"API"
30153,10,2026,37,"API"
30154,10,2026,48,"API"
30157,10,2026,48,"API"
30158,10,2026,69,"API"
30160,10,2026,36,"API"
30161,10,2026,62,"API"
30286,10,2026,210,"API"
30287,10,2026,293,"API"
30288,10,2026,264,"API"
30289,10,2026,162,"API"
30290,10,2026,253,"API"
30291,10,2026,241,"API"
30581,10,2026,93,"API"
30582,10,2026,159,"API"
30583,10,2026,132,"API"
30584,10,2026,66,"API"
30745,10,2026,46,"API"
30746,10,2026,73,"API"
30747,10,2026,62,"API"
30748,10,2026,44,"API"
30749,10,2026,30,"API"
30750,10,2026,53,"API"
30751,10,2026,54,"API"
30752,10,2026,35,"API"
30893,10,2026,85,"API"
30894,10,2026,97,"API"
30895,10,2026,93,"API"
30896,10,2026,70,"API"
30897,10,2026,37,"API"
30898,10,2026,41,"API"
30899,10,2026,39,"API"
30900,10,2026,33,"API"
30901,10,2026,172,"API"
30902,10,2026,182,"API"
30903,10,2026,162,"API"
30904,10,2026,88,"API"
30905,10,2026,64,"API"
30906,10,2026,84,"API"
30907,10,2026,99,"API"
30908,10,2026,85,"API"
30909,10,2026,48,"API"
30910,10,2026,33,"API"
30945,10,2026,31,"API"
30946,10,2026,49,"API"
30947,10,2026,40,"API"
30948,10,2026,23,"API"
30949,10,2026,20,"API"
31047,10,2026,43,"AJUSTE_60_BRANCO_PERMANENTE"
31049,10,2026,54,"API"
31050,10,2026,184,"API"
31068,10,2026,281,"API"
31069,10,2026,91,"API"
31070,10,2026,174,"API"
31072,10,2026,170,"API"
31073,10,2026,37,"AJUSTE_60_BRANCO_PERMANENTE"
31074,10,2026,49,"AJUSTE_60_BRANCO_PERMANENTE"
31075,10,2026,61,"AJUSTE_60_BRANCO_PERMANENTE"
31076,10,2026,35,"AJUSTE_60_BRANCO_PERMANENTE"
31097,10,2026,18,"AJUSTE_60_BRANCO_PERMANENTE"
31101,10,2026,61,"API"
31108,10,2026,155,"API"
31109,10,2026,75,"API"
31110,10,2026,109,"API"
31111,10,2026,93,"API"
31112,10,2026,62,"API"
31113,10,2026,70,"API"
31114,10,2026,133,"API"
31115,10,2026,112,"API"
31116,10,2026,67,"API"
31117,10,2026,56,"API"
31118,10,2026,132,"API"
31119,10,2026,139,"API"
31120,10,2026,98,"API"
31129,10,2026,109,"API"
31130,10,2026,161,"API"
31131,10,2026,103,"API"
31132,10,2026,65,"API"
31138,10,2026,35,"API"
31139,10,2026,48,"API"
31140,10,2026,40,"API"
31141,10,2026,104,"API"
31142,10,2026,165,"API"
31143,10,2026,146,"API"
31144,10,2026,70,"API"
31145,10,2026,96,"API"
31146,10,2026,85,"API"
31147,10,2026,53,"API"
31351,10,2026,211,"API"
31353,10,2026,155,"API"
31359,10,2026,62,"API"
31361,10,2026,210,"API"
31368,10,2026,28,"API"
31370,10,2026,20,"API"
31375,10,2026,66,"API"
31376,10,2026,36,"API"
31378,10,2026,19,"API"
31379,10,2026,82,"API"
31380,10,2026,148,"API"
31381,10,2026,93,"API"
31382,10,2026,70,"API"
31383,10,2026,39,"API"
31387,10,2026,39,"API"
31388,10,2026,52,"API"
31389,10,2026,134,"API"
31396,10,2026,97,"API"
31397,10,2026,20,"API"
31398,10,2026,39,"API"
31943,10,2026,28,"API"
31944,10,2026,34,"API"
31945,10,2026,27,"API"
31946,10,2026,17,"API"
32056,10,2026,23,"API"
32057,10,2026,85,"API"
32058,10,2026,95,"API"
32059,10,2026,68,"API"
32076,10,2026,27,"API"
32077,10,2026,87,"API"
32078,10,2026,103,"API"
32079,10,2026,84,"API"
32164,10,2026,79,"API"
32165,10,2026,70,"API"
32166,10,2026,62,"API"
32170,10,2026,52,"API"
32171,10,2026,42,"API"
32172,10,2026,33,"API"
32200,10,2026,66,"API"
32201,10,2026,60,"API"
32202,10,2026,42,"API"
32203,10,2026,23,"API"
32212,10,2026,90,"API"
32213,10,2026,74,"API"
32214,10,2026,57,"API"
32302,10,2026,35,"AJUSTE_60_BRANCO_PERMANENTE"
32303,10,2026,76,"AJUSTE_60_BRANCO_PERMANENTE"
32304,10,2026,65,"AJUSTE_60_BRANCO_PERMANENTE"
32305,10,2026,31,"AJUSTE_60_BRANCO_PERMANENTE"
32306,10,2026,161,"API"
32307,10,2026,349,"API"
32308,10,2026,303,"API"
32309,10,2026,166,"API"
32310,10,2026,109,"API"
32311,10,2026,264,"API"
32312,10,2026,217,"API"
32313,10,2026,98,"API"
32314,10,2026,119,"API"
32315,10,2026,264,"API"
32316,10,2026,228,"API"
32317,10,2026,113,"API"
32318,10,2026,166,"API"
32319,10,2026,368,"API"
32320,10,2026,315,"API"
32321,10,2026,159,"API"
32344,10,2026,44,"API"
32345,10,2026,74,"API"
32346,10,2026,66,"API"
32347,10,2026,45,"API"
32353,10,2026,23,"API"
32354,10,2026,42,"API"
32355,10,2026,44,"API"
32356,10,2026,32,"API"
32565,10,2026,206,"API"
32566,10,2026,528,"API"
32567,10,2026,600,"API"
32568,10,2026,469,"API"
32569,10,2026,330,"API"
32575,10,2026,132,"API"
32576,10,2026,358,"API"
32577,10,2026,419,"API"
32578,10,2026,313,"API"
32579,10,2026,218,"API"
32580,10,2026,331,"API"
32581,10,2026,799,"API"
32582,10,2026,984,"API"
32583,10,2026,805,"API"
32584,10,2026,537,"API"
32585,10,2026,38,"AJUSTE_60_BRANCO_PERMANENTE"
32586,10,2026,82,"AJUSTE_60_BRANCO_PERMANENTE"
32587,10,2026,91,"AJUSTE_60_BRANCO_PERMANENTE"
32588,10,2026,71,"AJUSTE_60_BRANCO_PERMANENTE"
32589,10,2026,41,"AJUSTE_60_BRANCO_PERMANENTE"
32595,10,2026,82,"API"
32596,10,2026,196,"API"
32597,10,2026,216,"API"
32598,10,2026,196,"API"
32599,10,2026,141,"API"
32798,10,2026,28,"API"
32799,10,2026,28,"API"
32800,10,2026,17,"API"
32801,10,2026,10,"API"
32802,10,2026,8,"API"
32803,10,2026,35,"API"
32804,10,2026,44,"API"
32805,10,2026,25,"API"
32806,10,2026,25,"API"
32807,10,2026,18,"API"
32808,10,2026,42,"API"
32809,10,2026,24,"API"
32810,10,2026,16,"API"
32812,10,2026,70,"API"
32813,10,2026,41,"API"
32814,10,2026,32,"API"
32893,10,2026,31,"API"
32894,10,2026,62,"API"
32895,10,2026,52,"API"
32896,10,2026,25,"API"
32897,10,2026,39,"API"
32898,10,2026,66,"API"
32899,10,2026,63,"API"
32900,10,2026,32,"API"
32901,10,2026,173,"API"
32902,10,2026,324,"API"
32903,10,2026,293,"API"
32904,10,2026,168,"API"
32905,10,2026,138,"API"
32906,10,2026,258,"API"
32907,10,2026,237,"API"
32908,10,2026,132,"API"
32918,10,2026,25,"API"
32919,10,2026,23,"API"
32920,10,2026,18,"API"
32921,10,2026,18,"API"
32922,10,2026,17,"API"
32923,10,2026,17,"API"
32924,10,2026,11,"API"
32925,10,2026,13,"API"
32952,10,2026,70,"API"
32953,10,2026,56,"API"
32954,10,2026,48,"API"
33102,10,2026,28,"API"
33103,10,2026,62,"API"
33104,10,2026,49,"API"
33105,10,2026,32,"API"
33114,10,2026,34,"API"
33115,10,2026,49,"API"
33116,10,2026,41,"API"
33117,10,2026,34,"API"
33156,10,2026,32,"API"
33157,10,2026,69,"API"
33158,10,2026,51,"API"
33159,10,2026,25,"API"
33215,10,2026,32,"API"
33216,10,2026,130,"API"
33217,10,2026,123,"API"
33218,10,2026,106,"API"
33227,10,2026,51,"API"
33228,10,2026,66,"API"
33229,10,2026,54,"API"
33230,10,2026,30,"API"
33534,10,2026,52,"API"
33535,10,2026,35,"API"
33538,10,2026,104,"API"
33539,10,2026,73,"API"
33574,10,2026,61,"API"
33575,10,2026,55,"API"
33576,10,2026,41,"API"
33577,10,2026,107,"API"
33578,10,2026,106,"API"
33579,10,2026,78,"API"
33628,10,2026,72,"API"
33629,10,2026,82,"API"
33630,10,2026,92,"API"
33631,10,2026,59,"API"
33632,10,2026,125,"API"
33633,10,2026,147,"API"
33634,10,2026,161,"API"
33635,10,2026,104,"API"
33719,10,2026,94,"API"
33720,10,2026,52,"API"
33724,10,2026,18,"API"
33725,10,2026,41,"API"
33726,10,2026,39,"API"
33727,10,2026,18,"API"
33728,10,2026,18,"API"
33729,10,2026,45,"API"
33730,10,2026,38,"API"
33731,10,2026,20,"API"
33740,10,2026,134,"API"
33741,10,2026,224,"API"
33742,10,2026,203,"API"
33743,10,2026,107,"API"
33930,10,2026,17,"API"
33931,10,2026,34,"API"
33932,10,2026,18,"API"
33933,10,2026,13,"API"
33934,10,2026,17,"API"
33935,10,2026,39,"API"
33936,10,2026,47,"API"
33937,10,2026,31,"API"
34023,10,2026,11,"API"
34024,10,2026,32,"API"
34025,10,2026,38,"API"
34026,10,2026,27,"API"
34027,10,2026,20,"API"
34028,10,2026,42,"API"
34029,10,2026,55,"API"
34030,10,2026,42,"API"
34031,10,2026,68,"API"
34034,10,2026,45,"API"
34036,10,2026,15,"AJUSTE_60_BRANCO_PERMANENTE"
34037,10,2026,18,"AJUSTE_60_BRANCO_PERMANENTE"
34038,10,2026,17,"AJUSTE_60_BRANCO_PERMANENTE"
34039,10,2026,9,"AJUSTE_60_BRANCO_PERMANENTE"
34040,10,2026,21,"API"
34041,10,2026,38,"API"
34042,10,2026,35,"API"
34043,10,2026,25,"API"
34044,10,2026,24,"API"
34045,10,2026,37,"API"
34046,10,2026,27,"API"
34047,10,2026,18,"API"
34074,10,2026,13,"AJUSTE_60_BRANCO_PERMANENTE"
34075,10,2026,22,"AJUSTE_60_BRANCO_PERMANENTE"
34076,10,2026,19,"AJUSTE_60_BRANCO_PERMANENTE"
34077,10,2026,10,"AJUSTE_60_BRANCO_PERMANENTE"
34078,10,2026,39,"API"
34079,10,2026,58,"API"
34080,10,2026,51,"API"
34081,10,2026,34,"API"
34082,10,2026,24,"API"
34083,10,2026,34,"API"
34084,10,2026,32,"API"
34085,10,2026,23,"API"
34124,10,2026,32,"API"
34125,10,2026,47,"API"
34126,10,2026,45,"API"
34127,10,2026,30,"API"
34128,10,2026,14,"API"
34129,10,2026,28,"API"
34130,10,2026,25,"API"
34131,10,2026,16,"API"
34132,10,2026,8,"API"
34133,10,2026,24,"API"
34134,10,2026,24,"API"
34135,10,2026,13,"API"
34136,10,2026,25,"API"
34137,10,2026,39,"API"
34138,10,2026,37,"API"
34139,10,2026,30,"API"
34140,10,2026,44,"API"
34141,10,2026,55,"API"
34142,10,2026,55,"API"
34143,10,2026,41,"API"
34144,10,2026,58,"API"
34145,10,2026,42,"API"
34146,10,2026,39,"API"
34147,10,2026,324,"API"
34148,10,2026,264,"API"
34149,10,2026,91,"API"
34150,10,2026,78,"API"
34159,10,2026,49,"API"
34160,10,2026,45,"API"
34161,10,2026,39,"API"
34162,10,2026,31,"API"
34163,10,2026,63,"API"
34164,10,2026,51,"API"
34165,10,2026,39,"API"
34166,10,2026,28,"API"
34167,10,2026,32,"API"
34168,10,2026,31,"API"
34169,10,2026,17,"API"
34170,10,2026,16,"API"
34171,10,2026,128,"API"
34172,10,2026,110,"API"
34173,10,2026,92,"API"
34174,10,2026,58,"API"
34205,10,2026,59,"API"
34206,10,2026,79,"API"
34207,10,2026,76,"API"
34208,10,2026,39,"API"
34209,10,2026,35,"API"
34210,10,2026,76,"API"
34211,10,2026,58,"API"
34212,10,2026,27,"API"
34213,10,2026,34,"API"
34214,10,2026,120,"API"
34215,10,2026,107,"API"
34216,10,2026,104,"API"
34280,10,2026,252,"API"
34281,10,2026,578,"API"
34282,10,2026,420,"API"
34283,10,2026,151,"API"
34284,10,2026,223,"API"
34285,10,2026,351,"API"
34286,10,2026,233,"API"
34287,10,2026,21,"API"
34337,10,2026,45,"API"
34338,10,2026,115,"API"
34339,10,2026,115,"API"
34340,10,2026,88,"API"
34341,10,2026,50,"API"
34343,10,2026,60,"API"
34397,10,2026,69,"API"
34398,10,2026,72,"API"
34399,10,2026,79,"API"
34400,10,2026,55,"API"
34402,10,2026,30,"API"
34403,10,2026,39,"API"
34404,10,2026,41,"API"
34405,10,2026,38,"API"
34407,10,2026,30,"API"
34408,10,2026,31,"API"
34409,10,2026,34,"API"
34410,10,2026,31,"API"
34412,10,2026,94,"API"
34413,10,2026,96,"API"
34414,10,2026,78,"API"
34415,10,2026,55,"API"
34416,10,2026,41,"API"
34417,10,2026,34,"API"
34418,10,2026,41,"API"
34419,10,2026,34,"API"
34420,10,2026,23,"API"
34421,10,2026,16,"API"
34422,10,2026,37,"API"
34423,10,2026,32,"API"
34424,10,2026,32,"API"
34425,10,2026,27,"API"
34426,10,2026,16,"API"
34427,10,2026,10,"API"
34428,10,2026,13,"API"
34429,10,2026,25,"API"
34430,10,2026,25,"API"
34431,10,2026,37,"API"
34432,10,2026,30,"API"
34433,10,2026,35,"API"
34441,10,2026,51,"API"
34442,10,2026,68,"API"
34443,10,2026,58,"API"
34444,10,2026,76,"API"
34445,10,2026,97,"API"
34446,10,2026,73,"API"
34450,10,2026,32,"API"
34451,10,2026,17,"API"
34459,10,2026,38,"API"
34460,10,2026,62,"API"
34461,10,2026,55,"API"
34462,10,2026,37,"API"
34463,10,2026,21,"API"
34464,10,2026,44,"API"
34465,10,2026,42,"API"
34466,10,2026,21,"API"
34467,10,2026,11,"AJUSTE_60_BRANCO_PERMANENTE"
34468,10,2026,22,"AJUSTE_60_BRANCO_PERMANENTE"
34469,10,2026,21,"AJUSTE_60_BRANCO_PERMANENTE"
34470,10,2026,14,"AJUSTE_60_BRANCO_PERMANENTE"
34480,10,2026,8,"API"
34481,10,2026,8,"API"
34691,10,2026,26,"API"
34692,10,2026,23,"API"
34693,10,2026,13,"API"
34699,10,2026,13,"API"
34700,10,2026,30,"API"
34701,10,2026,25,"API"
34702,10,2026,19,"API"
34703,10,2026,10,"API"
34705,10,2026,20,"API"
34706,10,2026,20,"API"
34707,10,2026,16,"API"
34710,10,2026,37,"API"
34711,10,2026,39,"API"
34712,10,2026,28,"API"
34723,10,2026,40,"API"
34724,10,2026,43,"API"
34725,10,2026,34,"API"
34734,10,2026,16,"API"
34735,10,2026,25,"API"
34736,10,2026,45,"API"
34737,10,2026,65,"API"
34738,10,2026,68,"API"
34739,10,2026,72,"API"
34740,10,2026,62,"API"
34773,10,2026,121,"API"
34774,10,2026,177,"API"
34775,10,2026,118,"API"
34776,10,2026,74,"API"
34777,10,2026,107,"API"
34778,10,2026,67,"API"
34782,10,2026,101,"API"
34783,10,2026,145,"API"
34784,10,2026,98,"API"
34810,10,2026,78,"API"
34811,10,2026,97,"API"
34812,10,2026,68,"API"
34813,10,2026,14,"AJUSTE_60_BRANCO_PERMANENTE"
34814,10,2026,18,"AJUSTE_60_BRANCO_PERMANENTE"
34815,10,2026,12,"AJUSTE_60_BRANCO_PERMANENTE"
34816,10,2026,60,"API"
34817,10,2026,71,"API"
34818,10,2026,51,"API"
34819,10,2026,25,"API"
34820,10,2026,32,"API"
34821,10,2026,23,"API"
34828,10,2026,45,"API"
34829,10,2026,66,"API"
34830,10,2026,54,"API"
34831,10,2026,28,"API"
34832,10,2026,14,"AJUSTE_60_BRANCO_PERMANENTE"
34833,10,2026,17,"AJUSTE_60_BRANCO_PERMANENTE"
34834,10,2026,13,"AJUSTE_60_BRANCO_PERMANENTE"
34835,10,2026,7,"AJUSTE_60_BRANCO_PERMANENTE"
34836,10,2026,37,"API"
34837,10,2026,51,"API"
34838,10,2026,38,"API"
34839,10,2026,22,"API"
34840,10,2026,29,"API"
34841,10,2026,45,"API"
34842,10,2026,30,"API"
34843,10,2026,18,"API"
35019,10,2026,18,"AJUSTE_60_BRANCO_PERMANENTE"
35020,10,2026,22,"AJUSTE_60_BRANCO_PERMANENTE"
35021,10,2026,17,"AJUSTE_60_BRANCO_PERMANENTE"
35022,10,2026,49,"API"
35023,10,2026,61,"API"
35024,10,2026,46,"API"
35025,10,2026,34,"API"
35026,10,2026,47,"API"
35027,10,2026,36,"API"
35028,10,2026,36,"API"
35029,10,2026,46,"API"
35030,10,2026,33,"API"
35204,10,2026,121,"API"
35205,10,2026,173,"API"
35206,10,2026,108,"API"
35208,10,2026,181,"API"
35209,10,2026,213,"API"
35210,10,2026,134,"API"
35212,10,2026,91,"API"
35213,10,2026,138,"API"
35214,10,2026,81,"API"
35215,10,2026,27,"API"
35220,10,2026,165,"API"
35221,10,2026,288,"API"
35222,10,2026,179,"API"
35223,10,2026,60,"API"
35224,10,2026,207,"API"
35225,10,2026,343,"API"
35226,10,2026,237,"API"
35227,10,2026,92,"API"
35228,10,2026,119,"API"
35229,10,2026,198,"API"
35230,10,2026,129,"API"
35231,10,2026,49,"API"
35232,10,2026,31,"API"
35233,10,2026,48,"API"
35234,10,2026,40,"API"
35235,10,2026,17,"API"
35236,10,2026,44,"API"
35237,10,2026,74,"API"
35238,10,2026,66,"API"
35239,10,2026,34,"API"
35244,10,2026,63,"API"
35245,10,2026,113,"API"
35246,10,2026,106,"API"
35247,10,2026,71,"API"
35252,10,2026,43,"API"
35253,10,2026,109,"API"
35254,10,2026,124,"API"
35255,10,2026,98,"API"
35256,10,2026,53,"API"
35257,10,2026,130,"API"
35258,10,2026,170,"API"
35259,10,2026,124,"API"
35260,10,2026,28,"API"
35261,10,2026,71,"API"
35262,10,2026,88,"API"
35263,10,2026,63,"API"
35268,10,2026,67,"API"
35269,10,2026,176,"API"
35270,10,2026,209,"API"
35271,10,2026,166,"API"
35272,10,2026,42,"API"
35273,10,2026,97,"API"
35274,10,2026,115,"API"
35275,10,2026,90,"API"
35276,10,2026,54,"API"
35277,10,2026,124,"API"
35278,10,2026,132,"API"
35279,10,2026,98,"API"
35285,10,2026,77,"API"
35286,10,2026,158,"API"
35287,10,2026,166,"API"
35288,10,2026,94,"API"
35290,10,2026,117,"API"
35291,10,2026,196,"API"
35292,10,2026,204,"API"
35293,10,2026,130,"API"
35295,10,2026,61,"API"
35296,10,2026,119,"API"
35297,10,2026,112,"API"
35298,10,2026,69,"API"
35305,10,2026,84,"API"
35306,10,2026,168,"API"
35307,10,2026,198,"API"
35308,10,2026,174,"API"
35309,10,2026,113,"API"
35310,10,2026,25,"API"
35311,10,2026,54,"API"
35312,10,2026,69,"API"
35313,10,2026,59,"API"
35314,10,2026,40,"API"
35315,10,2026,39,"API"
35316,10,2026,83,"API"
35317,10,2026,97,"API"
35318,10,2026,85,"API"
35319,10,2026,59,"API"
35324,10,2026,109,"API"
35325,10,2026,186,"API"
35326,10,2026,114,"API"
35327,10,2026,50,"API"
35328,10,2026,185,"API"
35329,10,2026,308,"API"
35330,10,2026,221,"API"
35331,10,2026,91,"API"
35332,10,2026,149,"API"
35333,10,2026,279,"API"
35334,10,2026,159,"API"
35335,10,2026,45,"API"
35336,10,2026,76,"API"
35337,10,2026,288,"API"
35338,10,2026,296,"API"
35339,10,2026,186,"API"
35340,10,2026,167,"API"
35341,10,2026,511,"API"
35342,10,2026,531,"API"
35343,10,2026,367,"API"
35348,10,2026,184,"API"
35349,10,2026,603,"API"
35350,10,2026,567,"API"
35351,10,2026,351,"API"
35352,10,2026,118,"API"
35353,10,2026,291,"API"
35354,10,2026,242,"API"
35355,10,2026,139,"API"
35356,10,2026,60,"API"
35357,10,2026,161,"API"
35358,10,2026,147,"API"
35359,10,2026,88,"API"
35360,10,2026,147,"API"
35361,10,2026,307,"API"
35362,10,2026,310,"API"
35363,10,2026,184,"API"
35368,10,2026,60,"API"
35369,10,2026,120,"API"
35370,10,2026,81,"API"
35371,10,2026,36,"API"
35376,10,2026,127,"API"
35377,10,2026,209,"API"
35378,10,2026,142,"API"
35379,10,2026,43,"API"
35380,10,2026,104,"API"
35381,10,2026,179,"API"
35382,10,2026,105,"API"
35383,10,2026,35,"API"
35384,10,2026,48,"API"
35385,10,2026,120,"API"
35386,10,2026,98,"API"
35387,10,2026,51,"API"
35392,10,2026,115,"API"
35393,10,2026,250,"API"
35394,10,2026,206,"API"
35395,10,2026,101,"API"
35396,10,2026,103,"API"
35397,10,2026,222,"API"
35398,10,2026,180,"API"
