idproduto;mes;ano;quantidade;origem;updated_at
16032;1;2026;31;API;2026-08-06T13:11:38.002Z
16032;2;2026;27;API;2026-08-06T13:11:38.002Z
16032;3;2026;37;API;2026-08-06T13:11:38.002Z
16032;4;2026;26;API;2026-08-06T13:11:38.002Z
16032;5;2026;30;API;2026-08-06T13:11:38.002Z
16032;6;2026;23;API;2026-08-06T13:11:38.002Z
16032;7;2026;34;API;2026-08-06T13:11:38.002Z
16032;8;2026;37;API;2026-08-06T13:11:38.002Z
16032;9;2026;46;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16032;10;2026;41;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16032;11;2026;29;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16032;12;2026;17;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16033;1;2026;23;API;2026-08-06T13:11:38.002Z
16033;2;2026;19;API;2026-08-06T13:11:38.002Z
16033;3;2026;26;API;2026-08-06T13:11:38.002Z
16033;4;2026;19;API;2026-08-06T13:11:38.002Z
16033;5;2026;22;API;2026-08-06T13:11:38.002Z
16033;6;2026;16;API;2026-08-06T13:11:38.002Z
16033;7;2026;23;API;2026-08-06T13:11:38.002Z
16033;8;2026;29;API;2026-08-06T13:11:38.002Z
16033;9;2026;27;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16033;10;2026;25;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16033;11;2026;17;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16033;12;2026;10;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16034;1;2026;25;API;2026-08-06T13:11:38.002Z
16034;2;2026;21;API;2026-08-06T13:11:38.002Z
16034;3;2026;29;API;2026-08-06T13:11:38.002Z
16034;4;2026;20;API;2026-08-06T13:11:38.002Z
16034;5;2026;24;API;2026-08-06T13:11:38.002Z
16034;6;2026;18;API;2026-08-06T13:11:38.002Z
16034;7;2026;21;API;2026-08-06T13:11:38.002Z
16034;8;2026;34;API;2026-08-06T13:11:38.002Z
16034;9;2026;32;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16034;10;2026;29;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16034;11;2026;21;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16034;12;2026;12;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16035;1;2026;26;API;2026-08-06T13:11:38.002Z
16035;2;2026;22;API;2026-08-06T13:11:38.002Z
16035;3;2026;31;API;2026-08-06T13:11:38.002Z
16035;4;2026;22;API;2026-08-06T13:11:38.002Z
16035;5;2026;25;API;2026-08-06T13:11:38.002Z
16035;6;2026;19;API;2026-08-06T13:11:38.002Z
16035;7;2026;25;API;2026-08-06T13:11:38.002Z
16035;8;2026;34;API;2026-08-06T13:11:38.002Z
16035;9;2026;39;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16035;10;2026;35;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16035;11;2026;25;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16035;12;2026;15;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16036;1;2026;25;API;2026-08-06T13:11:38.002Z
16036;2;2026;22;API;2026-08-06T13:11:38.002Z
16036;3;2026;30;API;2026-08-06T13:11:38.002Z
16036;4;2026;21;API;2026-08-06T13:11:38.002Z
16036;5;2026;25;API;2026-08-06T13:11:38.002Z
16036;6;2026;19;API;2026-08-06T13:11:38.002Z
16036;7;2026;19;API;2026-08-06T13:11:38.002Z
16036;8;2026;28;API;2026-08-06T13:11:38.002Z
16036;9;2026;28;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16036;10;2026;25;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16036;11;2026;18;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16036;12;2026;11;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16037;1;2026;19;API;2026-08-06T13:11:38.002Z
16037;2;2026;16;API;2026-08-06T13:11:38.002Z
16037;3;2026;22;API;2026-08-06T13:11:38.002Z
16037;4;2026;16;API;2026-08-06T13:11:38.002Z
16037;5;2026;18;API;2026-08-06T13:11:38.002Z
16037;6;2026;14;API;2026-08-06T13:11:38.002Z
16037;7;2026;16;API;2026-08-06T13:11:38.002Z
16037;8;2026;24;API;2026-08-06T13:11:38.002Z
16037;9;2026;19;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16037;10;2026;17;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16037;11;2026;12;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16037;12;2026;7;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16042;1;2026;96;API;2026-08-06T13:11:38.002Z
16042;2;2026;81;API;2026-08-06T13:11:38.002Z
16042;3;2026;112;API;2026-08-06T13:11:38.002Z
16042;4;2026;79;API;2026-08-06T13:11:38.002Z
16042;5;2026;92;API;2026-08-06T13:11:38.002Z
16042;6;2026;70;API;2026-08-06T13:11:38.002Z
16042;7;2026;50;API;2026-08-06T13:11:38.002Z
16042;8;2026;84;API;2026-08-06T13:11:38.002Z
16042;9;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16042;10;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16042;11;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16043;1;2026;98;API;2026-08-06T13:11:38.002Z
16043;2;2026;83;API;2026-08-06T13:11:38.002Z
16043;3;2026;115;API;2026-08-06T13:11:38.002Z
16043;4;2026;81;API;2026-08-06T13:11:38.002Z
16043;5;2026;94;API;2026-08-06T13:11:38.002Z
16043;6;2026;71;API;2026-08-06T13:11:38.002Z
16043;7;2026;56;API;2026-08-06T13:11:38.002Z
16043;8;2026;93;API;2026-08-06T13:11:38.002Z
16043;9;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16043;10;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16043;11;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16044;1;2026;54;API;2026-08-06T13:11:38.002Z
16044;2;2026;46;API;2026-08-06T13:11:38.002Z
16044;3;2026;63;API;2026-08-06T13:11:38.002Z
16044;4;2026;45;API;2026-08-06T13:11:38.002Z
16044;5;2026;52;API;2026-08-06T13:11:38.002Z
16044;6;2026;39;API;2026-08-06T13:11:38.002Z
16044;7;2026;38;API;2026-08-06T13:11:38.002Z
16044;8;2026;64;API;2026-08-06T13:11:38.002Z
16044;9;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16044;10;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16044;11;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16045;1;2026;43;API;2026-08-06T13:11:38.002Z
16045;2;2026;36;API;2026-08-06T13:11:38.002Z
16045;3;2026;50;API;2026-08-06T13:11:38.002Z
16045;4;2026;35;API;2026-08-06T13:11:38.002Z
16045;5;2026;41;API;2026-08-06T13:11:38.002Z
16045;6;2026;31;API;2026-08-06T13:11:38.002Z
16045;7;2026;26;API;2026-08-06T13:11:38.002Z
16045;8;2026;47;API;2026-08-06T13:11:38.002Z
16045;9;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16045;10;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16045;11;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16046;1;2026;131;API;2026-08-06T13:11:38.002Z
16046;2;2026;111;API;2026-08-06T13:11:38.002Z
16046;3;2026;153;API;2026-08-06T13:11:38.002Z
16046;4;2026;108;API;2026-08-06T13:11:38.002Z
16046;5;2026;126;API;2026-08-06T13:11:38.002Z
16046;6;2026;95;API;2026-08-06T13:11:38.002Z
16046;7;2026;81;API;2026-08-06T13:11:38.002Z
16046;8;2026;138;API;2026-08-06T13:11:38.002Z
16046;9;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16046;10;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16046;11;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16047;1;2026;143;API;2026-08-06T13:11:38.002Z
16047;2;2026;121;API;2026-08-06T13:11:38.002Z
16047;3;2026;167;API;2026-08-06T13:11:38.002Z
16047;4;2026;118;API;2026-08-06T13:11:38.002Z
16047;5;2026;138;API;2026-08-06T13:11:38.002Z
16047;6;2026;104;API;2026-08-06T13:11:38.002Z
16047;7;2026;87;API;2026-08-06T13:11:38.002Z
16047;8;2026;135;API;2026-08-06T13:11:38.002Z
16047;9;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16047;10;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16047;11;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16048;1;2026;72;API;2026-08-06T13:11:38.002Z
16048;2;2026;61;API;2026-08-06T13:11:38.002Z
16048;3;2026;84;API;2026-08-06T13:11:38.002Z
16048;4;2026;59;API;2026-08-06T13:11:38.002Z
16048;5;2026;69;API;2026-08-06T13:11:38.002Z
16048;6;2026;52;API;2026-08-06T13:11:38.002Z
16048;7;2026;59;API;2026-08-06T13:11:38.002Z
16048;8;2026;86;API;2026-08-06T13:11:38.002Z
16048;9;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16048;10;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16048;11;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16049;1;2026;51;API;2026-08-06T13:11:38.002Z
16049;2;2026;44;API;2026-08-06T13:11:38.002Z
16049;3;2026;60;API;2026-08-06T13:11:38.002Z
16049;4;2026;42;API;2026-08-06T13:11:38.002Z
16049;5;2026;49;API;2026-08-06T13:11:38.002Z
16049;6;2026;37;API;2026-08-06T13:11:38.002Z
16049;7;2026;35;API;2026-08-06T13:11:38.002Z
16049;8;2026;58;API;2026-08-06T13:11:38.002Z
16049;9;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16049;10;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16049;11;2026;0;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16050;1;2026;54;API;2026-08-06T13:11:38.002Z
16050;2;2026;46;API;2026-08-06T13:11:38.002Z
16050;3;2026;64;API;2026-08-06T13:11:38.002Z
16050;4;2026;45;API;2026-08-06T13:11:38.002Z
16050;5;2026;53;API;2026-08-06T13:11:38.002Z
16050;6;2026;40;API;2026-08-06T13:11:38.002Z
16050;7;2026;39;API;2026-08-06T13:11:38.002Z
16050;8;2026;70;API;2026-08-06T13:11:38.002Z
16050;9;2026;53;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16050;10;2026;48;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16050;11;2026;34;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16050;12;2026;20;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16051;1;2026;89;API;2026-08-06T13:11:38.002Z
16051;2;2026;75;API;2026-08-06T13:11:38.002Z
16051;3;2026;104;API;2026-08-06T13:11:38.002Z
16051;4;2026;73;API;2026-08-06T13:11:38.002Z
16051;5;2026;85;API;2026-08-06T13:11:38.002Z
16051;6;2026;64;API;2026-08-06T13:11:38.002Z
16051;7;2026;55;API;2026-08-06T13:11:38.002Z
16051;8;2026;81;API;2026-08-06T13:11:38.002Z
16051;9;2026;59;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16051;10;2026;53;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16051;11;2026;37;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16051;12;2026;22;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16052;1;2026;55;API;2026-08-06T13:11:38.002Z
16052;2;2026;47;API;2026-08-06T13:11:38.002Z
16052;3;2026;65;API;2026-08-06T13:11:38.002Z
16052;4;2026;46;API;2026-08-06T13:11:38.002Z
16052;5;2026;53;API;2026-08-06T13:11:38.002Z
16052;6;2026;40;API;2026-08-06T13:11:38.002Z
16052;7;2026;41;API;2026-08-06T13:11:38.002Z
16052;8;2026;66;API;2026-08-06T13:11:38.002Z
16052;9;2026;50;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16052;10;2026;46;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16052;11;2026;32;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16052;12;2026;19;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16053;1;2026;144;API;2026-08-06T13:11:38.002Z
16053;2;2026;122;API;2026-08-06T13:11:38.002Z
16053;3;2026;168;API;2026-08-06T13:11:38.002Z
16053;4;2026;119;API;2026-08-06T13:11:38.002Z
16053;5;2026;139;API;2026-08-06T13:11:38.002Z
16053;6;2026;105;API;2026-08-06T13:11:38.002Z
16053;7;2026;89;API;2026-08-06T13:11:38.002Z
16053;8;2026;157;API;2026-08-06T13:11:38.002Z
16053;9;2026;128;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16053;10;2026;116;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16053;11;2026;81;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16053;12;2026;49;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16054;1;2026;163;API;2026-08-06T13:11:38.002Z
16054;2;2026;139;API;2026-08-06T13:11:38.002Z
16054;3;2026;191;API;2026-08-06T13:11:38.002Z
16054;4;2026;135;API;2026-08-06T13:11:38.002Z
16054;5;2026;158;API;2026-08-06T13:11:38.002Z
16054;6;2026;119;API;2026-08-06T13:11:38.002Z
16054;7;2026;120;API;2026-08-06T13:11:38.002Z
16054;8;2026;178;API;2026-08-06T13:11:38.002Z
16054;9;2026;138;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16054;10;2026;125;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16054;11;2026;88;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16054;12;2026;53;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16055;1;2026;134;API;2026-08-06T13:11:38.002Z
16055;2;2026;114;API;2026-08-06T13:11:38.002Z
16055;3;2026;157;API;2026-08-06T13:11:38.002Z
16055;4;2026;111;API;2026-08-06T13:11:38.002Z
16055;5;2026;129;API;2026-08-06T13:11:38.002Z
16055;6;2026;97;API;2026-08-06T13:11:38.002Z
16055;7;2026;89;API;2026-08-06T13:11:38.002Z
16055;8;2026;140;API;2026-08-06T13:11:38.002Z
16055;9;2026;104;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16055;10;2026;94;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16055;11;2026;66;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16055;12;2026;40;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16056;1;2026;42;API;2026-08-06T13:11:38.002Z
16056;2;2026;35;API;2026-08-06T13:11:38.002Z
16056;3;2026;49;API;2026-08-06T13:11:38.002Z
16056;4;2026;34;API;2026-08-06T13:11:38.002Z
16056;5;2026;40;API;2026-08-06T13:11:38.002Z
16056;6;2026;30;API;2026-08-06T13:11:38.002Z
16056;7;2026;31;API;2026-08-06T13:11:38.002Z
16056;8;2026;50;API;2026-08-06T13:11:38.002Z
16056;9;2026;42;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16056;10;2026;38;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16056;11;2026;27;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16056;12;2026;16;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16057;1;2026;50;API;2026-08-06T13:11:38.002Z
16057;2;2026;43;API;2026-08-06T13:11:38.002Z
16057;3;2026;59;API;2026-08-06T13:11:38.002Z
16057;4;2026;41;API;2026-08-06T13:11:38.002Z
16057;5;2026;48;API;2026-08-06T13:11:38.002Z
16057;6;2026;36;API;2026-08-06T13:11:38.002Z
16057;7;2026;39;API;2026-08-06T13:11:38.002Z
16057;8;2026;62;API;2026-08-06T13:11:38.002Z
16057;9;2026;52;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16057;10;2026;47;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16057;11;2026;33;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16057;12;2026;20;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16058;1;2026;41;API;2026-08-06T13:11:38.002Z
16058;2;2026;35;API;2026-08-06T13:11:38.002Z
16058;3;2026;48;API;2026-08-06T13:11:38.002Z
16058;4;2026;34;API;2026-08-06T13:11:38.002Z
16058;5;2026;40;API;2026-08-06T13:11:38.002Z
16058;6;2026;30;API;2026-08-06T13:11:38.002Z
16058;7;2026;29;API;2026-08-06T13:11:38.002Z
16058;8;2026;47;API;2026-08-06T13:11:38.002Z
16058;9;2026;40;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16058;10;2026;37;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16058;11;2026;26;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16058;12;2026;15;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16059;1;2026;31;API;2026-08-06T13:11:38.002Z
16059;2;2026;27;API;2026-08-06T13:11:38.002Z
16059;3;2026;37;API;2026-08-06T13:11:38.002Z
16059;4;2026;26;API;2026-08-06T13:11:38.002Z
16059;5;2026;30;API;2026-08-06T13:11:38.002Z
16059;6;2026;23;API;2026-08-06T13:11:38.002Z
16059;7;2026;23;API;2026-08-06T13:11:38.002Z
16059;8;2026;37;API;2026-08-06T13:11:38.002Z
16059;9;2026;32;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16059;10;2026;29;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16059;11;2026;21;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16059;12;2026;12;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16064;1;2026;51;API;2026-08-06T13:11:38.002Z
16064;2;2026;43;API;2026-08-06T13:11:38.002Z
16064;3;2026;59;API;2026-08-06T13:11:38.002Z
16064;4;2026;42;API;2026-08-06T13:11:38.002Z
16064;5;2026;49;API;2026-08-06T13:11:38.002Z
16064;6;2026;37;API;2026-08-06T13:11:38.002Z
16064;7;2026;44;API;2026-08-06T13:11:38.002Z
16064;8;2026;67;API;2026-08-06T13:11:38.002Z
16064;9;2026;63;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16064;10;2026;57;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16064;11;2026;40;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16064;12;2026;24;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16065;1;2026;64;API;2026-08-06T13:11:38.002Z
16065;2;2026;54;API;2026-08-06T13:11:38.002Z
16065;3;2026;75;API;2026-08-06T13:11:38.002Z
16065;4;2026;53;API;2026-08-06T13:11:38.002Z
16065;5;2026;61;API;2026-08-06T13:11:38.002Z
16065;6;2026;46;API;2026-08-06T13:11:38.002Z
16065;7;2026;49;API;2026-08-06T13:11:38.002Z
16065;8;2026;78;API;2026-08-06T13:11:38.002Z
16065;9;2026;73;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16065;10;2026;66;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16065;11;2026;46;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16065;12;2026;28;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16066;1;2026;47;API;2026-08-06T13:11:38.002Z
16066;2;2026;40;API;2026-08-06T13:11:38.002Z
16066;3;2026;55;API;2026-08-06T13:11:38.002Z
16066;4;2026;39;API;2026-08-06T13:11:38.002Z
16066;5;2026;45;API;2026-08-06T13:11:38.002Z
16066;6;2026;34;API;2026-08-06T13:11:38.002Z
16066;7;2026;28;API;2026-08-06T13:11:38.002Z
16066;8;2026;56;API;2026-08-06T13:11:38.002Z
16066;9;2026;47;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16066;10;2026;42;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16066;11;2026;30;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16066;12;2026;18;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16067;1;2026;36;API;2026-08-06T13:11:38.002Z
16067;2;2026;31;API;2026-08-06T13:11:38.002Z
16067;3;2026;42;API;2026-08-06T13:11:38.002Z
16067;4;2026;30;API;2026-08-06T13:11:38.002Z
16067;5;2026;35;API;2026-08-06T13:11:38.002Z
16067;6;2026;26;API;2026-08-06T13:11:38.002Z
16067;7;2026;23;API;2026-08-06T13:11:38.002Z
16067;8;2026;43;API;2026-08-06T13:11:38.002Z
16067;9;2026;36;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16067;10;2026;32;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16067;11;2026;23;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16067;12;2026;14;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16433;1;2026;124;API;2026-08-06T13:11:38.002Z
16433;2;2026;106;API;2026-08-06T13:11:38.002Z
16433;3;2026;145;API;2026-08-06T13:11:38.002Z
16433;4;2026;103;API;2026-08-06T13:11:38.002Z
16433;5;2026;120;API;2026-08-06T13:11:38.002Z
16433;6;2026;90;API;2026-08-06T13:11:38.002Z
16433;7;2026;117;API;2026-08-06T13:11:38.002Z
16433;8;2026;54;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
16433;9;2026;75;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
16433;10;2026;81;AJUSTE_60_BRANCO_PERMANENTE;2026-08-19T16:03:27.792Z
16433;11;2026;57;AJUSTE_60_BRANCO_PERMANENTE_NOV_2026;2026-08-21T15:58:02.916Z
16434;1;2026;197;API;2026-08-06T13:11:38.002Z
16434;2;2026;167;API;2026-08-06T13:11:38.002Z
16434;3;2026;230;API;2026-08-06T13:11:38.002Z
16434;4;2026;162;API;2026-08-06T13:11:38.002Z
16434;5;2026;190;API;2026-08-06T13:11:38.002Z
16434;6;2026;143;API;2026-08-06T13:11:38.002Z
16434;7;2026;174;API;2026-08-06T13:11:38.002Z
16434;8;2026;85;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
16434;9;2026;118;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
16434;10;2026;127;AJUSTE_60_BRANCO_PERMANENTE;2026-08-19T16:03:27.792Z
16434;11;2026;90;AJUSTE_60_BRANCO_PERMANENTE_NOV_2026;2026-08-21T15:58:02.916Z
16435;1;2026;138;API;2026-08-06T13:11:38.002Z
16435;2;2026;117;API;2026-08-06T13:11:38.002Z
16435;3;2026;161;API;2026-08-06T13:11:38.002Z
16435;4;2026;114;API;2026-08-06T13:11:38.002Z
16435;5;2026;133;API;2026-08-06T13:11:38.002Z
16435;6;2026;100;API;2026-08-06T13:11:38.002Z
16435;7;2026;97;API;2026-08-06T13:11:38.002Z
16435;8;2026;60;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
16435;9;2026;83;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
16435;10;2026;90;AJUSTE_60_BRANCO_PERMANENTE;2026-08-19T16:03:27.792Z
16435;11;2026;63;AJUSTE_60_BRANCO_PERMANENTE_NOV_2026;2026-08-21T15:58:02.916Z
16436;1;2026;28;API;2026-08-06T13:11:38.002Z
16436;2;2026;24;API;2026-08-06T13:11:38.002Z
16436;3;2026;33;API;2026-08-06T13:11:38.002Z
16436;4;2026;23;API;2026-08-06T13:11:38.002Z
16436;5;2026;27;API;2026-08-06T13:11:38.002Z
16436;6;2026;20;API;2026-08-06T13:11:38.002Z
16436;7;2026;37;API;2026-08-06T13:11:38.002Z
16436;8;2026;12;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
16436;9;2026;17;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
16436;10;2026;18;AJUSTE_60_BRANCO_PERMANENTE;2026-08-19T16:03:27.792Z
16436;11;2026;13;AJUSTE_60_BRANCO_PERMANENTE_NOV_2026;2026-08-21T15:58:02.916Z
16437;1;2026;477;API;2026-08-06T13:11:38.002Z
16437;2;2026;406;API;2026-08-06T13:11:38.002Z
16437;3;2026;559;API;2026-08-06T13:11:38.002Z
16437;4;2026;394;API;2026-08-06T13:11:38.002Z
16437;5;2026;460;API;2026-08-06T13:11:38.002Z
16437;6;2026;347;API;2026-08-06T13:11:38.002Z
16437;7;2026;308;API;2026-08-06T13:11:38.002Z
16437;8;2026;520;API;2026-08-06T13:11:38.002Z
16437;9;2026;444;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16437;10;2026;402;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16437;11;2026;283;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16437;12;2026;170;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16438;1;2026;754;API;2026-08-06T13:11:38.080Z
16438;2;2026;641;API;2026-08-06T13:11:38.080Z
16438;3;2026;882;API;2026-08-06T13:11:38.080Z
16438;4;2026;623;API;2026-08-06T13:11:38.080Z
16438;5;2026;727;API;2026-08-06T13:11:38.080Z
16438;6;2026;549;API;2026-08-06T13:11:38.080Z
16438;7;2026;473;API;2026-08-06T13:11:38.080Z
16438;8;2026;821;API;2026-08-06T13:11:38.080Z
16438;9;2026;648;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16438;10;2026;587;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16438;11;2026;413;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16438;12;2026;248;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16439;1;2026;456;API;2026-08-06T13:11:38.080Z
16439;2;2026;388;API;2026-08-06T13:11:38.080Z
16439;3;2026;534;API;2026-08-06T13:11:38.080Z
16439;4;2026;377;API;2026-08-06T13:11:38.080Z
16439;5;2026;440;API;2026-08-06T13:11:38.080Z
16439;6;2026;332;API;2026-08-06T13:11:38.080Z
16439;7;2026;267;API;2026-08-06T13:11:38.080Z
16439;8;2026;497;API;2026-08-06T13:11:38.080Z
16439;9;2026;338;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16439;10;2026;307;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16439;11;2026;215;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16439;12;2026;129;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
16440;1;2026;18;API;2026-08-06T13:11:38.080Z
16440;2;2026;16;API;2026-08-06T13:11:38.080Z
